23-12-22 22:24:00.179 - INFO: Namespace(batch_size=4, checkpoint='../model_dcvc_quality_2_psnr.pth', clip_max_norm=1.0, cuda=True, dataset='/public/sy/vimeo_septuplet', epochs=600, experiment='DCVC_exp_01_mse_q1024', gpu_id=5, learning_rate=1e-05, lmbda=1024.0, model='dvc', num_workers=0, patch_size=(256, 256), save=True, seed=None, test_batch_size=4)
23-12-22 22:24:00.419 - INFO: Learning rate: 1e-05
23-12-22 22:24:05.875 - INFO: Train epoch 0: [    0/64612 (0%)] Loss: 0.2359 | MSE loss: 0.0001 | WARP loss: 0.0015 | Bpp loss: 0.1010 | 
23-12-23 14:19:30.274 - INFO: Train epoch 4: [ 2200/64612 (14%)] Loss: 0.2526 | MSE loss: 0.0002 | WARP loss: 0.0021 | Bpp loss: 0.0990 | 
23-12-23 14:20:47.385 - INFO: Train epoch 4: [ 2300/64612 (14%)] Loss: 0.1262 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0608 | 
23-12-23 14:22:05.534 - INFO: Train epoch 4: [ 2400/64612 (15%)] Loss: 0.2251 | MSE loss: 0.0001 | WARP loss: 0.0014 | Bpp loss: 0.1008 | 
23-12-23 14:23:21.573 - INFO: Train epoch 4: [ 2500/64612 (15%)] Loss: 0.0955 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0442 | 
23-12-23 14:24:37.825 - INFO: Train epoch 4: [ 2600/64612 (16%)] Loss: 0.1008 | MSE loss: 0.0001 | WARP loss: 0.0004 | Bpp loss: 0.0453 | 
23-12-23 14:25:52.760 - INFO: Train epoch 4: [ 2700/64612 (17%)] Loss: 0.0946 | MSE loss: 0.0001 | WARP loss: 0.0003 | Bpp loss: 0.0428 | 
23-12-23 14:27:09.227 - INFO: Train epoch 4: [ 2800/64612 (17%)] Loss: 0.1978 | MSE loss: 0.0001 | WARP loss: 0.0019 | Bpp loss: 0.0874 | 
23-12-23 14:28:26.294 - INFO: Train epoch 4: [ 2900/64612 (18%)] Loss: 0.3506 | MSE loss: 0.0003 | WARP loss: 0.0011 | Bpp loss: 0.0930 | 
23-12-23 14:29:49.818 - INFO: Train epoch 4: [ 3000/64612 (19%)] Loss: 0.2408 | MSE loss: 0.0001 | WARP loss: 0.0015 | Bpp loss: 0.0992 | 
23-12-23 14:31:15.251 - INFO: Train epoch 4: [ 3100/64612 (19%)] Loss: 0.2661 | MSE loss: 0.0001 | WARP loss: 0.0022 | Bpp loss: 0.1254 | 
23-12-23 14:32:37.614 - INFO: Train epoch 4: [ 3200/64612 (20%)] Loss: 0.1829 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0811 | 
23-12-23 14:33:55.537 - INFO: Train epoch 4: [ 3300/64612 (20%)] Loss: 0.1808 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0757 | 
23-12-23 14:35:14.135 - INFO: Train epoch 4: [ 3400/64612 (21%)] Loss: 0.2033 | MSE loss: 0.0001 | WARP loss: 0.0011 | Bpp loss: 0.0776 | 
23-12-23 14:36:33.140 - INFO: Train epoch 4: [ 3500/64612 (22%)] Loss: 0.1618 | MSE loss: 0.0001 | WARP loss: 0.0021 | Bpp loss: 0.0781 | 
23-12-23 14:37:50.932 - INFO: Train epoch 4: [ 3600/64612 (22%)] Loss: 0.1745 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0788 | 
23-12-23 14:39:09.287 - INFO: Train epoch 4: [ 3700/64612 (23%)] Loss: 0.1140 | MSE loss: 0.0001 | WARP loss: 0.0007 | Bpp loss: 0.0524 | 
23-12-23 14:40:27.629 - INFO: Train epoch 4: [ 3800/64612 (24%)] Loss: 0.2637 | MSE loss: 0.0002 | WARP loss: 0.0010 | Bpp loss: 0.0966 | 
23-12-23 14:41:45.019 - INFO: Train epoch 4: [ 3900/64612 (24%)] Loss: 0.1111 | MSE loss: 0.0001 | WARP loss: 0.0006 | Bpp loss: 0.0513 | 
23-12-23 14:43:02.383 - INFO: Train epoch 4: [ 4000/64612 (25%)] Loss: 0.1999 | MSE loss: 0.0001 | WARP loss: 0.0011 | Bpp loss: 0.0883 | 
23-12-23 14:44:19.766 - INFO: Train epoch 4: [ 4100/64612 (25%)] Loss: 0.2286 | MSE loss: 0.0001 | WARP loss: 0.0021 | Bpp loss: 0.1001 | 
23-12-23 14:45:38.805 - INFO: Train epoch 4: [ 4200/64612 (26%)] Loss: 0.2589 | MSE loss: 0.0001 | WARP loss: 0.0016 | Bpp loss: 0.1078 | 
23-12-23 14:46:56.961 - INFO: Train epoch 4: [ 4300/64612 (27%)] Loss: 0.3566 | MSE loss: 0.0002 | WARP loss: 0.0013 | Bpp loss: 0.1388 | 
23-12-23 14:48:14.459 - INFO: Train epoch 4: [ 4400/64612 (27%)] Loss: 0.2227 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0903 | 
23-12-23 14:49:33.610 - INFO: Train epoch 4: [ 4500/64612 (28%)] Loss: 0.2738 | MSE loss: 0.0001 | WARP loss: 0.0018 | Bpp loss: 0.1287 | 
23-12-23 14:50:52.336 - INFO: Train epoch 4: [ 4600/64612 (28%)] Loss: 0.3851 | MSE loss: 0.0002 | WARP loss: 0.0012 | Bpp loss: 0.1341 | 
23-12-23 14:52:12.947 - INFO: Train epoch 4: [ 4700/64612 (29%)] Loss: 0.2555 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.1048 | 
23-12-23 14:53:32.958 - INFO: Train epoch 4: [ 4800/64612 (30%)] Loss: 0.2423 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0954 | 
23-12-23 14:54:52.854 - INFO: Train epoch 4: [ 4900/64612 (30%)] Loss: 0.2103 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0983 | 
23-12-23 14:56:11.911 - INFO: Train epoch 4: [ 5000/64612 (31%)] Loss: 0.3880 | MSE loss: 0.0003 | WARP loss: 0.0020 | Bpp loss: 0.1277 | 
23-12-23 14:57:27.884 - INFO: Train epoch 4: [ 5100/64612 (32%)] Loss: 0.2042 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0818 | 
23-12-23 14:58:45.718 - INFO: Train epoch 4: [ 5200/64612 (32%)] Loss: 0.1594 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0665 | 
23-12-23 15:00:09.880 - INFO: Train epoch 4: [ 5300/64612 (33%)] Loss: 0.2096 | MSE loss: 0.0001 | WARP loss: 0.0019 | Bpp loss: 0.0896 | 
23-12-23 15:01:37.394 - INFO: Train epoch 4: [ 5400/64612 (33%)] Loss: 0.0938 | MSE loss: 0.0001 | WARP loss: 0.0002 | Bpp loss: 0.0393 | 
23-12-23 15:03:04.386 - INFO: Train epoch 4: [ 5500/64612 (34%)] Loss: 0.1529 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0672 | 
23-12-23 15:04:23.989 - INFO: Train epoch 4: [ 5600/64612 (35%)] Loss: 0.1110 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0519 | 
23-12-23 15:05:45.094 - INFO: Train epoch 4: [ 5700/64612 (35%)] Loss: 0.1644 | MSE loss: 0.0001 | WARP loss: 0.0006 | Bpp loss: 0.0497 | 
23-12-23 15:07:06.103 - INFO: Train epoch 4: [ 5800/64612 (36%)] Loss: 0.2204 | MSE loss: 0.0001 | WARP loss: 0.0014 | Bpp loss: 0.0931 | 
23-12-23 15:08:27.304 - INFO: Train epoch 4: [ 5900/64612 (37%)] Loss: 0.1643 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0609 | 
23-12-23 15:09:46.835 - INFO: Train epoch 4: [ 6000/64612 (37%)] Loss: 0.3248 | MSE loss: 0.0002 | WARP loss: 0.0019 | Bpp loss: 0.1279 | 
23-12-23 15:11:06.520 - INFO: Train epoch 4: [ 6100/64612 (38%)] Loss: 0.0784 | MSE loss: 0.0000 | WARP loss: 0.0003 | Bpp loss: 0.0394 | 
23-12-23 15:12:25.407 - INFO: Train epoch 4: [ 6200/64612 (38%)] Loss: 0.3951 | MSE loss: 0.0002 | WARP loss: 0.0020 | Bpp loss: 0.1537 | 
23-12-23 15:13:42.958 - INFO: Train epoch 4: [ 6300/64612 (39%)] Loss: 0.2071 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0873 | 
23-12-23 15:15:01.117 - INFO: Train epoch 4: [ 6400/64612 (40%)] Loss: 0.2996 | MSE loss: 0.0002 | WARP loss: 0.0018 | Bpp loss: 0.1243 | 
23-12-23 15:16:17.747 - INFO: Train epoch 4: [ 6500/64612 (40%)] Loss: 0.1890 | MSE loss: 0.0001 | WARP loss: 0.0007 | Bpp loss: 0.0704 | 
23-12-23 15:17:35.990 - INFO: Train epoch 4: [ 6600/64612 (41%)] Loss: 0.1497 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0728 | 
23-12-23 15:18:54.314 - INFO: Train epoch 4: [ 6700/64612 (41%)] Loss: 0.1554 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0724 | 
23-12-23 15:20:13.164 - INFO: Train epoch 4: [ 6800/64612 (42%)] Loss: 0.1789 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0869 | 
23-12-23 15:21:31.745 - INFO: Train epoch 4: [ 6900/64612 (43%)] Loss: 0.2108 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0938 | 
23-12-23 15:22:49.938 - INFO: Train epoch 4: [ 7000/64612 (43%)] Loss: 0.1776 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0704 | 
23-12-23 15:24:07.866 - INFO: Train epoch 4: [ 7100/64612 (44%)] Loss: 0.2287 | MSE loss: 0.0001 | WARP loss: 0.0017 | Bpp loss: 0.1106 | 
23-12-23 15:25:24.952 - INFO: Train epoch 4: [ 7200/64612 (45%)] Loss: 0.1695 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0679 | 
23-12-23 15:26:44.185 - INFO: Train epoch 4: [ 7300/64612 (45%)] Loss: 0.1351 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0538 | 
23-12-23 15:28:00.791 - INFO: Train epoch 4: [ 7400/64612 (46%)] Loss: 0.2467 | MSE loss: 0.0001 | WARP loss: 0.0020 | Bpp loss: 0.1101 | 
23-12-23 15:29:18.423 - INFO: Train epoch 4: [ 7500/64612 (46%)] Loss: 0.1805 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0709 | 
23-12-23 15:30:38.949 - INFO: Train epoch 4: [ 7600/64612 (47%)] Loss: 0.2285 | MSE loss: 0.0001 | WARP loss: 0.0022 | Bpp loss: 0.1082 | 
23-12-23 15:32:04.726 - INFO: Train epoch 4: [ 7700/64612 (48%)] Loss: 0.2259 | MSE loss: 0.0001 | WARP loss: 0.0016 | Bpp loss: 0.0961 | 
23-12-23 15:33:28.658 - INFO: Train epoch 4: [ 7800/64612 (48%)] Loss: 0.1832 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0598 | 
23-12-23 15:34:44.333 - INFO: Train epoch 4: [ 7900/64612 (49%)] Loss: 0.2752 | MSE loss: 0.0002 | WARP loss: 0.0016 | Bpp loss: 0.1101 | 
23-12-23 15:36:03.473 - INFO: Train epoch 4: [ 8000/64612 (50%)] Loss: 0.0937 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0424 | 
23-12-23 15:37:22.197 - INFO: Train epoch 4: [ 8100/64612 (50%)] Loss: 0.3021 | MSE loss: 0.0002 | WARP loss: 0.0014 | Bpp loss: 0.1078 | 
23-12-23 15:38:39.524 - INFO: Train epoch 4: [ 8200/64612 (51%)] Loss: 0.1851 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0857 | 
23-12-23 15:39:56.798 - INFO: Train epoch 4: [ 8300/64612 (51%)] Loss: 0.3425 | MSE loss: 0.0002 | WARP loss: 0.0012 | Bpp loss: 0.1007 | 
23-12-23 15:41:13.721 - INFO: Train epoch 4: [ 8400/64612 (52%)] Loss: 0.1600 | MSE loss: 0.0001 | WARP loss: 0.0006 | Bpp loss: 0.0584 | 
23-12-23 15:42:31.629 - INFO: Train epoch 4: [ 8500/64612 (53%)] Loss: 0.1784 | MSE loss: 0.0001 | WARP loss: 0.0011 | Bpp loss: 0.0896 | 
23-12-23 15:43:47.909 - INFO: Train epoch 4: [ 8600/64612 (53%)] Loss: 0.2935 | MSE loss: 0.0002 | WARP loss: 0.0011 | Bpp loss: 0.0628 | 
23-12-23 15:45:05.414 - INFO: Train epoch 4: [ 8700/64612 (54%)] Loss: 0.2275 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.1066 | 
23-12-23 15:46:22.694 - INFO: Train epoch 4: [ 8800/64612 (54%)] Loss: 0.3030 | MSE loss: 0.0002 | WARP loss: 0.0011 | Bpp loss: 0.0909 | 
23-12-23 15:47:39.581 - INFO: Train epoch 4: [ 8900/64612 (55%)] Loss: 0.1637 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0685 | 
23-12-23 15:48:58.834 - INFO: Train epoch 4: [ 9000/64612 (56%)] Loss: 0.2829 | MSE loss: 0.0002 | WARP loss: 0.0018 | Bpp loss: 0.1042 | 
23-12-23 15:50:17.111 - INFO: Train epoch 4: [ 9100/64612 (56%)] Loss: 0.2783 | MSE loss: 0.0001 | WARP loss: 0.0021 | Bpp loss: 0.1297 | 
23-12-23 15:51:35.497 - INFO: Train epoch 4: [ 9200/64612 (57%)] Loss: 0.1556 | MSE loss: 0.0001 | WARP loss: 0.0016 | Bpp loss: 0.0744 | 
23-12-23 15:52:53.511 - INFO: Train epoch 4: [ 9300/64612 (58%)] Loss: 0.2078 | MSE loss: 0.0001 | WARP loss: 0.0011 | Bpp loss: 0.0860 | 
23-12-23 15:54:09.133 - INFO: Train epoch 4: [ 9400/64612 (58%)] Loss: 0.1319 | MSE loss: 0.0001 | WARP loss: 0.0004 | Bpp loss: 0.0505 | 
23-12-23 15:55:27.074 - INFO: Train epoch 4: [ 9500/64612 (59%)] Loss: 0.2380 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0956 | 
23-12-23 15:56:45.177 - INFO: Train epoch 4: [ 9600/64612 (59%)] Loss: 0.1990 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0793 | 
23-12-23 15:58:03.309 - INFO: Train epoch 4: [ 9700/64612 (60%)] Loss: 0.3203 | MSE loss: 0.0002 | WARP loss: 0.0017 | Bpp loss: 0.1134 | 
23-12-23 15:59:21.476 - INFO: Train epoch 4: [ 9800/64612 (61%)] Loss: 0.2044 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0912 | 
23-12-23 16:00:45.169 - INFO: Train epoch 4: [ 9900/64612 (61%)] Loss: 0.2331 | MSE loss: 0.0001 | WARP loss: 0.0022 | Bpp loss: 0.0979 | 
23-12-23 16:02:13.149 - INFO: Train epoch 4: [10000/64612 (62%)] Loss: 0.2098 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0914 | 
23-12-23 16:03:36.981 - INFO: Train epoch 4: [10100/64612 (63%)] Loss: 0.0926 | MSE loss: 0.0001 | WARP loss: 0.0004 | Bpp loss: 0.0277 | 
23-12-23 16:04:57.221 - INFO: Train epoch 4: [10200/64612 (63%)] Loss: 0.1286 | MSE loss: 0.0001 | WARP loss: 0.0007 | Bpp loss: 0.0582 | 
23-12-23 16:06:15.104 - INFO: Train epoch 4: [10300/64612 (64%)] Loss: 0.2256 | MSE loss: 0.0002 | WARP loss: 0.0010 | Bpp loss: 0.0712 | 
23-12-23 16:07:34.999 - INFO: Train epoch 4: [10400/64612 (64%)] Loss: 0.2205 | MSE loss: 0.0001 | WARP loss: 0.0041 | Bpp loss: 0.1053 | 
23-12-23 16:08:53.166 - INFO: Train epoch 4: [10500/64612 (65%)] Loss: 0.2241 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0853 | 
23-12-23 16:10:12.898 - INFO: Train epoch 4: [10600/64612 (66%)] Loss: 0.1986 | MSE loss: 0.0001 | WARP loss: 0.0032 | Bpp loss: 0.1002 | 
23-12-23 16:11:32.426 - INFO: Train epoch 4: [10700/64612 (66%)] Loss: 0.1631 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0712 | 
23-12-23 16:12:50.105 - INFO: Train epoch 4: [10800/64612 (67%)] Loss: 0.2262 | MSE loss: 0.0001 | WARP loss: 0.0018 | Bpp loss: 0.1023 | 
23-12-23 16:14:08.438 - INFO: Train epoch 4: [10900/64612 (67%)] Loss: 0.3284 | MSE loss: 0.0002 | WARP loss: 0.0022 | Bpp loss: 0.1408 | 
23-12-23 16:15:27.550 - INFO: Train epoch 4: [11000/64612 (68%)] Loss: 0.1784 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0770 | 
23-12-23 16:16:46.403 - INFO: Train epoch 4: [11100/64612 (69%)] Loss: 0.2025 | MSE loss: 0.0001 | WARP loss: 0.0015 | Bpp loss: 0.0817 | 
23-12-23 16:18:04.738 - INFO: Train epoch 4: [11200/64612 (69%)] Loss: 0.2594 | MSE loss: 0.0001 | WARP loss: 0.0025 | Bpp loss: 0.1279 | 
23-12-23 16:19:23.781 - INFO: Train epoch 4: [11300/64612 (70%)] Loss: 0.2189 | MSE loss: 0.0001 | WARP loss: 0.0011 | Bpp loss: 0.0891 | 
23-12-23 16:20:44.415 - INFO: Train epoch 4: [11400/64612 (71%)] Loss: 0.1729 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0671 | 
23-12-23 16:22:02.570 - INFO: Train epoch 4: [11500/64612 (71%)] Loss: 0.2797 | MSE loss: 0.0002 | WARP loss: 0.0019 | Bpp loss: 0.1122 | 
23-12-23 16:23:21.436 - INFO: Train epoch 4: [11600/64612 (72%)] Loss: 0.2512 | MSE loss: 0.0002 | WARP loss: 0.0008 | Bpp loss: 0.0944 | 
23-12-23 16:24:39.260 - INFO: Train epoch 4: [11700/64612 (72%)] Loss: 0.2655 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.1172 | 
23-12-23 16:25:57.065 - INFO: Train epoch 4: [11800/64612 (73%)] Loss: 0.1439 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0601 | 
23-12-23 16:27:16.749 - INFO: Train epoch 4: [11900/64612 (74%)] Loss: 0.2109 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0926 | 
23-12-23 16:28:35.378 - INFO: Train epoch 4: [12000/64612 (74%)] Loss: 0.2808 | MSE loss: 0.0002 | WARP loss: 0.0021 | Bpp loss: 0.1182 | 
23-12-23 16:29:54.744 - INFO: Train epoch 4: [12100/64612 (75%)] Loss: 0.2863 | MSE loss: 0.0002 | WARP loss: 0.0021 | Bpp loss: 0.1209 | 
23-12-23 16:31:18.064 - INFO: Train epoch 4: [12200/64612 (76%)] Loss: 0.2419 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.1043 | 
23-12-23 16:32:48.045 - INFO: Train epoch 4: [12300/64612 (76%)] Loss: 0.2624 | MSE loss: 0.0001 | WARP loss: 0.0025 | Bpp loss: 0.1209 | 
23-12-23 16:34:18.559 - INFO: Train epoch 4: [12400/64612 (77%)] Loss: 0.2841 | MSE loss: 0.0002 | WARP loss: 0.0021 | Bpp loss: 0.1213 | 
23-12-23 16:35:39.996 - INFO: Train epoch 4: [12500/64612 (77%)] Loss: 0.2886 | MSE loss: 0.0002 | WARP loss: 0.0011 | Bpp loss: 0.1082 | 
23-12-23 16:37:02.663 - INFO: Train epoch 4: [12600/64612 (78%)] Loss: 0.2681 | MSE loss: 0.0002 | WARP loss: 0.0008 | Bpp loss: 0.0681 | 
23-12-23 16:38:24.610 - INFO: Train epoch 4: [12700/64612 (79%)] Loss: 0.2264 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0922 | 
23-12-23 16:39:49.523 - INFO: Train epoch 4: [12800/64612 (79%)] Loss: 0.2049 | MSE loss: 0.0001 | WARP loss: 0.0013 | Bpp loss: 0.0829 | 
23-12-23 16:41:13.674 - INFO: Train epoch 4: [12900/64612 (80%)] Loss: 0.1271 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0586 | 
23-12-23 16:42:34.432 - INFO: Train epoch 4: [13000/64612 (80%)] Loss: 0.2280 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0998 | 
23-12-23 16:43:51.437 - INFO: Train epoch 4: [13100/64612 (81%)] Loss: 0.2925 | MSE loss: 0.0002 | WARP loss: 0.0025 | Bpp loss: 0.1247 | 
23-12-23 16:45:09.439 - INFO: Train epoch 4: [13200/64612 (82%)] Loss: 0.1341 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0563 | 
23-12-23 16:46:27.713 - INFO: Train epoch 4: [13300/64612 (82%)] Loss: 0.2097 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0889 | 
23-12-23 16:47:46.474 - INFO: Train epoch 4: [13400/64612 (83%)] Loss: 0.2799 | MSE loss: 0.0002 | WARP loss: 0.0012 | Bpp loss: 0.0724 | 
23-12-23 16:49:04.354 - INFO: Train epoch 4: [13500/64612 (84%)] Loss: 0.1572 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0609 | 
23-12-23 16:50:21.172 - INFO: Train epoch 4: [13600/64612 (84%)] Loss: 0.2441 | MSE loss: 0.0002 | WARP loss: 0.0011 | Bpp loss: 0.0858 | 
23-12-23 16:51:37.490 - INFO: Train epoch 4: [13700/64612 (85%)] Loss: 0.2160 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0924 | 
23-12-23 16:52:54.298 - INFO: Train epoch 4: [13800/64612 (85%)] Loss: 0.1141 | MSE loss: 0.0001 | WARP loss: 0.0004 | Bpp loss: 0.0533 | 
23-12-23 16:54:10.232 - INFO: Train epoch 4: [13900/64612 (86%)] Loss: 0.1676 | MSE loss: 0.0001 | WARP loss: 0.0006 | Bpp loss: 0.0685 | 
23-12-23 16:55:26.350 - INFO: Train epoch 4: [14000/64612 (87%)] Loss: 0.1180 | MSE loss: 0.0001 | WARP loss: 0.0004 | Bpp loss: 0.0458 | 
23-12-23 16:56:40.878 - INFO: Train epoch 4: [14100/64612 (87%)] Loss: 0.1810 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0880 | 
23-12-23 16:57:55.207 - INFO: Train epoch 4: [14200/64612 (88%)] Loss: 0.1003 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0421 | 
23-12-23 16:59:09.937 - INFO: Train epoch 4: [14300/64612 (89%)] Loss: 0.1917 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0786 | 
23-12-23 17:00:24.555 - INFO: Train epoch 4: [14400/64612 (89%)] Loss: 0.2778 | MSE loss: 0.0002 | WARP loss: 0.0018 | Bpp loss: 0.1238 | 
23-12-23 17:01:38.374 - INFO: Train epoch 4: [14500/64612 (90%)] Loss: 0.2414 | MSE loss: 0.0001 | WARP loss: 0.0016 | Bpp loss: 0.0993 | 
23-12-23 17:02:53.486 - INFO: Train epoch 4: [14600/64612 (90%)] Loss: 0.2557 | MSE loss: 0.0001 | WARP loss: 0.0015 | Bpp loss: 0.1070 | 
23-12-23 17:04:11.316 - INFO: Train epoch 4: [14700/64612 (91%)] Loss: 0.2669 | MSE loss: 0.0001 | WARP loss: 0.0016 | Bpp loss: 0.1166 | 
23-12-23 17:05:26.931 - INFO: Train epoch 4: [14800/64612 (92%)] Loss: 0.2127 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0895 | 
23-12-23 17:06:41.186 - INFO: Train epoch 4: [14900/64612 (92%)] Loss: 0.1705 | MSE loss: 0.0001 | WARP loss: 0.0009 | Bpp loss: 0.0617 | 
23-12-23 17:07:55.694 - INFO: Train epoch 4: [15000/64612 (93%)] Loss: 0.2503 | MSE loss: 0.0001 | WARP loss: 0.0017 | Bpp loss: 0.1073 | 
23-12-23 17:09:09.893 - INFO: Train epoch 4: [15100/64612 (93%)] Loss: 0.1226 | MSE loss: 0.0001 | WARP loss: 0.0005 | Bpp loss: 0.0597 | 
23-12-23 17:10:22.523 - INFO: Train epoch 4: [15200/64612 (94%)] Loss: 0.2532 | MSE loss: 0.0001 | WARP loss: 0.0020 | Bpp loss: 0.1090 | 
23-12-23 17:11:35.984 - INFO: Train epoch 4: [15300/64612 (95%)] Loss: 0.1590 | MSE loss: 0.0001 | WARP loss: 0.0011 | Bpp loss: 0.0737 | 
23-12-23 17:12:49.602 - INFO: Train epoch 4: [15400/64612 (95%)] Loss: 0.1957 | MSE loss: 0.0001 | WARP loss: 0.0014 | Bpp loss: 0.0783 | 
23-12-23 17:14:03.744 - INFO: Train epoch 4: [15500/64612 (96%)] Loss: 0.2096 | MSE loss: 0.0001 | WARP loss: 0.0018 | Bpp loss: 0.0982 | 
23-12-23 17:15:18.053 - INFO: Train epoch 4: [15600/64612 (97%)] Loss: 0.1553 | MSE loss: 0.0001 | WARP loss: 0.0012 | Bpp loss: 0.0754 | 
23-12-23 17:16:30.756 - INFO: Train epoch 4: [15700/64612 (97%)] Loss: 0.1205 | MSE loss: 0.0001 | WARP loss: 0.0006 | Bpp loss: 0.0498 | 
23-12-23 17:17:45.439 - INFO: Train epoch 4: [15800/64612 (98%)] Loss: 0.3006 | MSE loss: 0.0002 | WARP loss: 0.0014 | Bpp loss: 0.0980 | 
23-12-23 17:18:59.315 - INFO: Train epoch 4: [15900/64612 (98%)] Loss: 0.1359 | MSE loss: 0.0001 | WARP loss: 0.0018 | Bpp loss: 0.0656 | 
23-12-23 17:20:13.393 - INFO: Train epoch 4: [16000/64612 (99%)] Loss: 0.3096 | MSE loss: 0.0002 | WARP loss: 0.0026 | Bpp loss: 0.1392 | 
23-12-23 17:21:28.081 - INFO: Train epoch 4: [16100/64612 (100%)] Loss: 0.3841 | MSE loss: 0.0002 | WARP loss: 0.0016 | Bpp loss: 0.1396 | 
23-12-23 17:48:12.307 - INFO: Test epoch 4: Average losses: Loss: 0.1790 | MSE loss: 0.0001 | Bpp loss: 0.0579 | PSNR: 39.998759 | MS-SSIM: 0.994455
23-12-23 17:48:12.600 - INFO: best checkpoint  saved: Epoch4
23-12-23 17:48:12.600 - INFO: Learning rate: 1e-05
23-12-23 17:48:13.280 - INFO: Train epoch 5: [    0/64612 (0%)] Loss: 0.1206 | MSE loss: 0.0001 | WARP loss: 0.0007 | Bpp loss: 0.0500 | 
23-12-23 17:49:28.258 - INFO: Train epoch 5: [  100/64612 (1%)] Loss: 0.1203 | MSE loss: 0.0001 | WARP loss: 0.0006 | Bpp loss: 0.0489 | 
23-12-23 17:50:43.589 - INFO: Train epoch 5: [  200/64612 (1%)] Loss: 0.1637 | MSE loss: 0.0001 | WARP loss: 0.0010 | Bpp loss: 0.0691 | 
23-12-23 17:51:59.149 - INFO: Train epoch 5: [  300/64612 (2%)] Loss: 0.1727 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0764 | 
23-12-23 17:53:13.974 - INFO: Train epoch 5: [  400/64612 (2%)] Loss: 0.1678 | MSE loss: 0.0001 | WARP loss: 0.0008 | Bpp loss: 0.0734 | 
